dataset,method,model,split,run,task_id,payload,payload_len,stream_key,source,view,view_label,packet_count,dedup_packet_count,conflicts,accepted_steps,len_mismatch_steps,decode_exception_steps,recovered_payload,decode_ok,failure_reason
alfworld,agentmark,deepseek,ID,3,132,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_132/evaluation_report.json,agentmark,AgentMark-F exact probabilities,19,19,0,10,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,3,132,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_132/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,5,5,0,3,7,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,132,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_132/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,3,7,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,133,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_133/evaluation_report.json,agentmark,AgentMark-F exact probabilities,34,34,0,13,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,3,133,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_133/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,14,14,0,5,8,0,00010001,False,payload_mismatch
alfworld,agentmark,deepseek,ID,3,133,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_133/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,2,11,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,134,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_134/evaluation_report.json,agentmark,AgentMark-F exact probabilities,2,2,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,134,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_134/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,2,2,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,134,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_134/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,135,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_135/evaluation_report.json,agentmark,AgentMark-F exact probabilities,21,21,0,11,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,3,135,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_135/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,11,11,0,4,7,0,01010010,False,payload_mismatch
alfworld,agentmark,deepseek,ID,3,135,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_135/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,5,6,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,136,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_136/evaluation_report.json,agentmark,AgentMark-F exact probabilities,53,53,0,23,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,3,136,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_136/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,32,32,0,11,12,0,10001100,False,payload_mismatch
alfworld,agentmark,deepseek,ID,3,136,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_136/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,11,11,0,6,17,0,00011100,False,payload_mismatch
alfworld,agentmark,deepseek,ID,3,137,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_137/evaluation_report.json,agentmark,AgentMark-F exact probabilities,14,14,0,6,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,3,137,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_137/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,7,7,0,3,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,137,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_137/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,4,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,138,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_138/evaluation_report.json,agentmark,AgentMark-F exact probabilities,6,6,0,4,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,138,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_138/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,4,4,0,2,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,138,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_138/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,2,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,3,139,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_139/evaluation_report.json,agentmark,AgentMark-F exact probabilities,51,51,0,21,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,3,139,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_139/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,25,25,0,11,10,0,11101010,False,payload_mismatch
alfworld,agentmark,deepseek,ID,3,139,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_3/ID/task_139/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,9,9,0,5,16,0,01110111,False,payload_mismatch
alfworld,rank,deepseek,ID,1,000,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_000/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,000,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_000/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,001,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_001/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,001,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_001/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,002,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_002/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,002,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_002/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,003,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_003/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,14,14,0,10,0,0,11001101,True,
alfworld,rank,deepseek,ID,1,003,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_003/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,10,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,004,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_004/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,13,13,0,8,1,0,11001101,True,
alfworld,rank,deepseek,ID,1,004,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_004/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,9,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,005,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_005/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,005,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_005/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,006,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_006/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,006,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_006/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,007,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_007/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,8,8,0,6,0,0,,False,rank_deficient
alfworld,rank,deepseek,ID,1,007,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_007/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,6,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,008,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_008/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,008,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_008/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,009,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_009/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,4,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,009,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_009/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,010,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_010/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,2,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,010,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_010/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,011,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_011/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,7,7,0,4,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,011,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_011/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,012,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_012/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,3,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,012,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_012/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,4,4,0,2,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,013,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_013/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,013,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_013/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,014,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_014/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,13,13,0,8,0,0,11001101,True,
alfworld,rank,deepseek,ID,1,014,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_014/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,6,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,015,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_015/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,015,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_015/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,016,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_016/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,3,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,016,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_016/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,5,5,0,4,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,017,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_017/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,4,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,017,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_017/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,018,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_018/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,5,5,0,5,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,018,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_018/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,019,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_019/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,019,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_019/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,020,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_020/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,14,14,0,10,1,0,11001101,True,
alfworld,rank,deepseek,ID,1,020,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_020/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,6,6,0,5,6,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,1,021,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_021/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,10,10,0,7,2,0,01111100,False,payload_mismatch
alfworld,rank,deepseek,ID,1,021,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_1/ID/task_021/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,5,5,0,3,6,0,,False,insufficient_packets
