dataset,method,model,run,split,task_id,success,steps,source,path_in_output_0510,original_path
alfworld,clean,gemini-flash,3,ID,60,True,13.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_060/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_60/20260413_095141/reports/round_03/evaluation_report_20260413_095141_r03.json
alfworld,clean,gemini-flash,3,ID,61,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_061/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_61/20260413_095142/reports/round_03/evaluation_report_20260413_095142_r03.json
alfworld,clean,gemini-flash,3,ID,62,True,21.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_062/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_62/20260413_095143/reports/round_03/evaluation_report_20260413_095143_r03.json
alfworld,clean,gemini-flash,3,ID,63,True,18.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_063/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_63/20260413_095147/reports/round_03/evaluation_report_20260413_095147_r03.json
alfworld,clean,gemini-flash,3,ID,64,True,17.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_064/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_64/20260413_095149/reports/round_03/evaluation_report_20260413_095149_r03.json
alfworld,clean,gemini-flash,3,ID,65,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_065/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_65/20260413_095150/reports/round_03/evaluation_report_20260413_095150_r03.json
alfworld,clean,gemini-flash,3,ID,66,True,8.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_066/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_66/20260413_095151/reports/round_03/evaluation_report_20260413_095151_r03.json
alfworld,clean,gemini-flash,3,ID,67,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_067/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_67/20260413_095153/reports/round_03/evaluation_report_20260413_095153_r03.json
alfworld,clean,gemini-flash,3,ID,68,True,7.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_068/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_68/20260413_095156/reports/round_03/evaluation_report_20260413_095156_r03.json
alfworld,clean,gemini-flash,3,ID,69,True,21.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_069/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_69/20260413_095158/reports/round_03/evaluation_report_20260413_095158_r03.json
alfworld,clean,gemini-flash,3,ID,70,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_070/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_70/20260413_095159/reports/round_03/evaluation_report_20260413_095159_r03.json
alfworld,clean,gemini-flash,3,ID,71,True,13.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_071/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_71/20260413_095159/reports/round_03/evaluation_report_20260413_095159_r03.json
alfworld,clean,gemini-flash,3,ID,72,True,25.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_072/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_72/20260413_095204/reports/round_03/evaluation_report_20260413_095204_r03.json
alfworld,clean,gemini-flash,3,ID,73,True,16.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_073/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_73/20260413_095208/reports/round_03/evaluation_report_20260413_095208_r03.json
alfworld,clean,gemini-flash,3,ID,74,True,15.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_074/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_74/20260413_095209/reports/round_03/evaluation_report_20260413_095209_r03.json
alfworld,clean,gemini-flash,3,ID,75,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_075/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_75/20260413_095210/reports/round_03/evaluation_report_20260413_095210_r03.json
alfworld,clean,gemini-flash,3,ID,76,True,11.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_076/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_76/20260413_095218/reports/round_03/evaluation_report_20260413_095218_r03.json
alfworld,clean,gemini-flash,3,ID,77,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_077/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_77/20260413_095222/reports/round_03/evaluation_report_20260413_095222_r03.json
alfworld,clean,gemini-flash,3,ID,78,True,10.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_078/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_78/20260413_095228/reports/round_03/evaluation_report_20260413_095228_r03.json
alfworld,clean,gemini-flash,3,ID,79,True,14.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_079/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_79/20260413_095229/reports/round_03/evaluation_report_20260413_095229_r03.json
alfworld,clean,gemini-flash,3,ID,80,True,23.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_080/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_80/20260413_095236/reports/round_03/evaluation_report_20260413_095236_r03.json
alfworld,clean,gemini-flash,3,ID,81,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_081/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_81/20260413_095242/reports/round_03/evaluation_report_20260413_095242_r03.json
alfworld,clean,gemini-flash,3,ID,82,True,13.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_082/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_82/20260413_095244/reports/round_03/evaluation_report_20260413_095244_r03.json
alfworld,clean,gemini-flash,3,ID,83,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_083/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_83/20260413_095246/reports/round_03/evaluation_report_20260413_095246_r03.json
alfworld,clean,gemini-flash,3,ID,84,True,14.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_084/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_84/20260413_095254/reports/round_03/evaluation_report_20260413_095254_r03.json
alfworld,clean,gemini-flash,3,ID,85,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_085/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_85/20260413_095256/reports/round_03/evaluation_report_20260413_095256_r03.json
alfworld,clean,gemini-flash,3,ID,86,True,24.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_086/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_86/20260413_095257/reports/round_03/evaluation_report_20260413_095257_r03.json
alfworld,clean,gemini-flash,3,ID,87,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_087/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_87/20260413_095258/reports/round_03/evaluation_report_20260413_095258_r03.json
alfworld,clean,gemini-flash,3,ID,88,True,29.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_088/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_88/20260413_095300/reports/round_03/evaluation_report_20260413_095300_r03.json
alfworld,clean,gemini-flash,3,ID,89,True,4.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_089/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_89/20260413_095302/reports/round_03/evaluation_report_20260413_095302_r03.json
alfworld,clean,gemini-flash,3,ID,90,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_090/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_90/20260413_095303/reports/round_03/evaluation_report_20260413_095303_r03.json
alfworld,clean,gemini-flash,3,ID,91,True,15.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_091/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_91/20260413_095318/reports/round_03/evaluation_report_20260413_095318_r03.json
alfworld,clean,gemini-flash,3,ID,92,True,8.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_092/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_92/20260413_095323/reports/round_03/evaluation_report_20260413_095323_r03.json
alfworld,clean,gemini-flash,3,ID,93,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_093/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_93/20260413_095325/reports/round_03/evaluation_report_20260413_095325_r03.json
alfworld,clean,gemini-flash,3,ID,94,True,25.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_094/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_94/20260413_095328/reports/round_02/evaluation_report_20260413_095328_r02.json
alfworld,clean,gemini-flash,3,ID,95,True,15.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_095/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_95/20260413_095332/reports/round_03/evaluation_report_20260413_095332_r03.json
alfworld,clean,gemini-flash,3,ID,96,True,15.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_096/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_96/20260413_095333/reports/round_03/evaluation_report_20260413_095333_r03.json
alfworld,clean,gemini-flash,3,ID,97,True,11.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_097/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_97/20260413_095339/reports/round_03/evaluation_report_20260413_095339_r03.json
alfworld,clean,gemini-flash,3,ID,98,True,18.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_098/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_98/20260413_095340/reports/round_03/evaluation_report_20260413_095340_r03.json
alfworld,clean,gemini-flash,3,ID,99,True,16.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_099/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_99/20260413_095347/reports/round_03/evaluation_report_20260413_095347_r03.json
alfworld,clean,gemini-flash,3,ID,100,True,14.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_100/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_100/20260413_095351/reports/round_03/evaluation_report_20260413_095351_r03.json
alfworld,clean,gemini-flash,3,ID,101,True,13.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_101/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_101/20260413_095351/reports/round_03/evaluation_report_20260413_095351_r03.json
alfworld,clean,gemini-flash,3,ID,102,True,7.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_102/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_102/20260413_095357/reports/round_03/evaluation_report_20260413_095357_r03.json
alfworld,clean,gemini-flash,3,ID,103,True,10.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_103/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_103/20260413_095405/reports/round_03/evaluation_report_20260413_095405_r03.json
alfworld,clean,gemini-flash,3,ID,104,True,7.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_104/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_104/20260413_095407/reports/round_03/evaluation_report_20260413_095407_r03.json
alfworld,clean,gemini-flash,3,ID,105,True,12.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_105/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_105/20260413_095409/reports/round_03/evaluation_report_20260413_095409_r03.json
alfworld,clean,gemini-flash,3,ID,106,True,12.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_106/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_106/20260413_095413/reports/round_03/evaluation_report_20260413_095413_r03.json
alfworld,clean,gemini-flash,3,ID,107,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_107/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_107/20260413_095413/reports/round_03/evaluation_report_20260413_095413_r03.json
alfworld,clean,gemini-flash,3,ID,108,True,11.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_108/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_108/20260413_095419/reports/round_03/evaluation_report_20260413_095419_r03.json
alfworld,clean,gemini-flash,3,ID,109,True,12.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_109/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_109/20260413_095422/reports/round_03/evaluation_report_20260413_095422_r03.json
alfworld,clean,gemini-flash,3,ID,110,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_110/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_110/20260413_095424/reports/round_03/evaluation_report_20260413_095424_r03.json
alfworld,clean,gemini-flash,3,ID,111,True,22.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_111/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_111/20260413_095426/reports/round_03/evaluation_report_20260413_095426_r03.json
alfworld,clean,gemini-flash,3,ID,112,True,7.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_112/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_112/20260413_095432/reports/round_03/evaluation_report_20260413_095432_r03.json
alfworld,clean,gemini-flash,3,ID,113,True,8.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_113/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_113/20260413_095436/reports/round_03/evaluation_report_20260413_095436_r03.json
alfworld,clean,gemini-flash,3,ID,114,True,7.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_114/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_114/20260413_095440/reports/round_03/evaluation_report_20260413_095440_r03.json
alfworld,clean,gemini-flash,3,ID,115,False,30.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_115/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_115/20260413_095440/reports/round_01/evaluation_report_20260413_095440_r01.json
alfworld,clean,gemini-flash,3,ID,116,True,8.0,root_output_0425,/root/autodl-tmp/output-0510.clean_build/alfworld/clean/gemini-flash/run_3/ID/task_116/evaluation_report.json,/root/output-0425/alfworld/clean/gemini-flash/run_3/ID/task_116/20260413_095458/reports/round_03/evaluation_report_20260413_095458_r03.json
