dataset,method,model,split,run,task_id,config,topk,source,step_start_index,bits_in_step,decoded_bits,expected_bits,step_match,bit_matches
alfworld,rank,deepseek,OOD,2,003,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,17,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,20,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,22,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,23,2,11,11,1,11
alfworld,rank,deepseek,OOD,2,003,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,27,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,003,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,29,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,30,3,111,111,1,111
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,2,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,5,2,00,00,1,11
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,12,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,16,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,17,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,20,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,22,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,27,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,003,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,29,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,17,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,20,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,22,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,29,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,20,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,003,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,003,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_003/evaluation_report.json,29,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,0,2,11,11,1,11
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,2,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,6,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,7,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,10,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,11,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,12,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,14,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,0,2,11,11,1,11
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,2,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,6,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,7,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,10,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,11,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,12,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,14,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,2,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,7,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,004,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,10,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,004,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,11,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,004,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,12,2,10,10,1,11
alfworld,rank,deepseek,OOD,2,004,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,14,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,10,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,004,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,11,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,004,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,14,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,004,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,11,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,004,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_004/evaluation_report.json,14,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,2,2,11,11,1,11
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,5,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,6,2,01,01,1,11
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,10,3,001,001,1,111
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,13,2,01,01,1,11
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,16,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,17,2,01,01,1,11
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,19,2,00,00,1,11
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,22,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,23,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,24,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,2,2,11,11,1,11
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,5,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,6,2,01,01,1,11
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,10,3,001,001,1,111
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,13,2,01,01,1,11
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,16,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,17,2,01,01,1,11
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,19,2,00,00,1,11
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,23,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,24,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,5,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,005,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,16,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,23,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,24,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,5,1,1,0,0,0
alfworld,rank,deepseek,OOD,2,005,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,16,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,23,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,24,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,15,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,16,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,21,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,23,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,005,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_005/evaluation_report.json,24,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,006,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_006/evaluation_report.json,0,2,00,11,0,00
alfworld,rank,deepseek,OOD,2,006,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_006/evaluation_report.json,0,2,00,11,0,00
alfworld,rank,deepseek,OOD,2,007,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_007/evaluation_report.json,0,2,00,11,0,00
alfworld,rank,deepseek,OOD,2,007,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_007/evaluation_report.json,0,2,00,11,0,00
alfworld,rank,deepseek,OOD,2,008,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,0,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,008,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,2,3,111,111,1,111
alfworld,rank,deepseek,OOD,2,008,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,5,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,008,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,6,2,01,01,1,11
alfworld,rank,deepseek,OOD,2,008,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,8,2,00,01,0,10
alfworld,rank,deepseek,OOD,2,008,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,0,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,008,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,2,3,111,111,1,111
alfworld,rank,deepseek,OOD,2,008,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,5,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,008,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,6,2,01,01,1,11
alfworld,rank,deepseek,OOD,2,008,top10,10,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,8,2,00,01,0,10
alfworld,rank,deepseek,OOD,2,008,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,0,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,008,top5,5,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,5,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,008,top3,3,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,5,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,008,top2,2,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_008/evaluation_report.json,5,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,0,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,1,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,2,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,3,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,4,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,5,3,001,001,1,111
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,9,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,10,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,11,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,12,1,1,1,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,13,1,0,0,1,1
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,14,2,11,11,1,11
alfworld,rank,deepseek,OOD,2,009,full_rank,full,/root/autodl-tmp/output-0510/alfworld/rank/deepseek/run_2/OOD/task_009/evaluation_report.json,16,1,1,1,1,1
