dataset,method,model,split,run,config,N,observed_N,matches,match_rate,p_value,log10_p_value,truncated
toolbench,rank,deepseek,G2_category,3,top10,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
toolbench,rank,deepseek,G2_category,3,top10,50,31,31,1.0,4.656612873077393e-10,-9.331929865583417,True
toolbench,rank,deepseek,G2_category,3,top10,80,31,31,1.0,4.656612873077393e-10,-9.331929865583417,True
toolbench,rank,deepseek,G2_category,3,top10,100,31,31,1.0,4.656612873077393e-10,-9.331929865583417,True
toolbench,rank,deepseek,G2_category,3,top10,150,31,31,1.0,4.656612873077393e-10,-9.331929865583417,True
toolbench,rank,deepseek,G2_category,3,top10,200,31,31,1.0,4.656612873077393e-10,-9.331929865583417,True
toolbench,rank,deepseek,G2_category,3,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_category,3,top2,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_category,3,top2,20,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,deepseek,G2_category,3,top2,30,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,deepseek,G2_category,3,top2,50,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,deepseek,G2_category,3,top2,80,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,deepseek,G2_category,3,top2,100,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,deepseek,G2_category,3,top2,150,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,deepseek,G2_category,3,top2,200,11,11,1.0,0.00048828125,-3.311329952303793,True
toolbench,rank,deepseek,G2_category,3,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_category,3,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_category,3,top3,20,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_category,3,top3,30,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_category,3,top3,50,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_category,3,top3,80,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_category,3,top3,100,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_category,3,top3,150,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_category,3,top3,200,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_category,3,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_category,3,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_category,3,top5,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G2_category,3,top5,30,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,rank,deepseek,G2_category,3,top5,50,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,rank,deepseek,G2_category,3,top5,80,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,rank,deepseek,G2_category,3,top5,100,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,rank,deepseek,G2_category,3,top5,150,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,rank,deepseek,G2_category,3,top5,200,26,26,1.0,1.4901161193847656e-08,-7.826779887263511,True
toolbench,rank,deepseek,G2_instruction,1,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,1,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_instruction,1,full_rank,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G2_instruction,1,full_rank,30,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,full_rank,50,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,full_rank,80,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,full_rank,100,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,full_rank,150,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,full_rank,200,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,1,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_instruction,1,top10,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G2_instruction,1,top10,30,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,top10,50,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,top10,80,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,top10,100,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,top10,150,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,top10,200,23,23,1.0,1.1920928955078125e-07,-6.923689900271567,True
toolbench,rank,deepseek,G2_instruction,1,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,1,top2,10,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,deepseek,G2_instruction,1,top2,20,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,deepseek,G2_instruction,1,top2,30,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,deepseek,G2_instruction,1,top2,50,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,deepseek,G2_instruction,1,top2,80,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,deepseek,G2_instruction,1,top2,100,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,deepseek,G2_instruction,1,top2,150,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,deepseek,G2_instruction,1,top2,200,6,6,1.0,0.015625,-1.806179973983887,True
toolbench,rank,deepseek,G2_instruction,1,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,1,top3,10,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,1,top3,20,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,1,top3,30,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,1,top3,50,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,1,top3,80,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,1,top3,100,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,1,top3,150,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,1,top3,200,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,1,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,1,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_instruction,1,top5,20,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,deepseek,G2_instruction,1,top5,30,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,deepseek,G2_instruction,1,top5,50,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,deepseek,G2_instruction,1,top5,80,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,deepseek,G2_instruction,1,top5,100,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,deepseek,G2_instruction,1,top5,150,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,deepseek,G2_instruction,1,top5,200,17,17,1.0,7.62939453125e-06,-5.11750992628768,True
toolbench,rank,deepseek,G2_instruction,2,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,2,full_rank,10,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,full_rank,20,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,full_rank,30,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,full_rank,50,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,full_rank,80,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,full_rank,100,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,full_rank,150,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,full_rank,200,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,2,top10,10,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top10,20,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top10,30,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top10,50,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top10,80,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top10,100,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top10,150,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top10,200,9,9,1.0,0.001953125,-2.709269960975831,True
toolbench,rank,deepseek,G2_instruction,2,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,2,top2,10,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top2,20,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top2,30,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top2,50,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top2,80,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top2,100,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top2,150,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top2,200,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,2,top3,10,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top3,20,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top3,30,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top3,50,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top3,80,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top3,100,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top3,150,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top3,200,5,5,1.0,0.03125,-1.505149978319906,True
toolbench,rank,deepseek,G2_instruction,2,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,2,top5,10,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,2,top5,20,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,2,top5,30,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,2,top5,50,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,2,top5,80,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,2,top5,100,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,2,top5,150,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,2,top5,200,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,3,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_instruction,3,full_rank,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G2_instruction,3,full_rank,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
toolbench,rank,deepseek,G2_instruction,3,full_rank,50,30,30,1.0,9.313225746154785e-10,-9.030899869919436,True
toolbench,rank,deepseek,G2_instruction,3,full_rank,80,30,30,1.0,9.313225746154785e-10,-9.030899869919436,True
toolbench,rank,deepseek,G2_instruction,3,full_rank,100,30,30,1.0,9.313225746154785e-10,-9.030899869919436,True
toolbench,rank,deepseek,G2_instruction,3,full_rank,150,30,30,1.0,9.313225746154785e-10,-9.030899869919436,True
toolbench,rank,deepseek,G2_instruction,3,full_rank,200,30,30,1.0,9.313225746154785e-10,-9.030899869919436,True
toolbench,rank,deepseek,G2_instruction,3,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,3,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_instruction,3,top10,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G2_instruction,3,top10,30,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,rank,deepseek,G2_instruction,3,top10,50,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,rank,deepseek,G2_instruction,3,top10,80,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,rank,deepseek,G2_instruction,3,top10,100,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,rank,deepseek,G2_instruction,3,top10,150,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,rank,deepseek,G2_instruction,3,top10,200,29,29,1.0,1.862645149230957e-09,-8.729869874255455,True
toolbench,rank,deepseek,G2_instruction,3,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,3,top2,10,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,top2,20,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,top2,30,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,top2,50,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,top2,80,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,top2,100,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,top2,150,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,top2,200,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G2_instruction,3,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,3,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_instruction,3,top3,20,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_instruction,3,top3,30,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_instruction,3,top3,50,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_instruction,3,top3,80,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_instruction,3,top3,100,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_instruction,3,top3,150,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_instruction,3,top3,200,15,15,1.0,3.0517578125e-05,-4.515449934959718,True
toolbench,rank,deepseek,G2_instruction,3,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G2_instruction,3,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G2_instruction,3,top5,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G2_instruction,3,top5,30,24,24,1.0,5.960464477539063e-08,-7.224719895935548,True
toolbench,rank,deepseek,G2_instruction,3,top5,50,24,24,1.0,5.960464477539063e-08,-7.224719895935548,True
toolbench,rank,deepseek,G2_instruction,3,top5,80,24,24,1.0,5.960464477539063e-08,-7.224719895935548,True
toolbench,rank,deepseek,G2_instruction,3,top5,100,24,24,1.0,5.960464477539063e-08,-7.224719895935548,True
toolbench,rank,deepseek,G2_instruction,3,top5,150,24,24,1.0,5.960464477539063e-08,-7.224719895935548,True
toolbench,rank,deepseek,G2_instruction,3,top5,200,24,24,1.0,5.960464477539063e-08,-7.224719895935548,True
toolbench,rank,deepseek,G3_instruction,1,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G3_instruction,1,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G3_instruction,1,full_rank,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G3_instruction,1,full_rank,30,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,full_rank,50,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,full_rank,80,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,full_rank,100,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,full_rank,150,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,full_rank,200,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G3_instruction,1,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G3_instruction,1,top10,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
toolbench,rank,deepseek,G3_instruction,1,top10,30,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,top10,50,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,top10,80,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,top10,100,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,top10,150,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,top10,200,27,27,1.0,7.450580596923828e-09,-8.127809882927492,True
toolbench,rank,deepseek,G3_instruction,1,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G3_instruction,1,top2,10,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G3_instruction,1,top2,20,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G3_instruction,1,top2,30,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G3_instruction,1,top2,50,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G3_instruction,1,top2,80,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G3_instruction,1,top2,100,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G3_instruction,1,top2,150,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G3_instruction,1,top2,200,8,8,1.0,0.00390625,-2.4082399653118496,True
toolbench,rank,deepseek,G3_instruction,1,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
toolbench,rank,deepseek,G3_instruction,1,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
toolbench,rank,deepseek,G3_instruction,1,top3,20,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,deepseek,G3_instruction,1,top3,30,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,deepseek,G3_instruction,1,top3,50,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,deepseek,G3_instruction,1,top3,80,14,14,1.0,6.103515625e-05,-4.214419939295737,True
toolbench,rank,deepseek,G3_instruction,1,top3,100,14,14,1.0,6.103515625e-05,-4.214419939295737,True
