dataset,model,split,run,task_id,step_index,topk,candidate_count,selected_in_topk,exact_bin_size,topk_bin_size,rank_stable_bin_changed,rank_stable_bit_changed,exact_bits_len,topk_bits_len
alfworld,gemini-flash,OOD,1,062,5,4,24,1,17,4,1,1,4,2
alfworld,gemini-flash,OOD,1,062,5,2,24,1,17,2,1,1,4,1
alfworld,gemini-flash,OOD,1,062,6,10,24,0,13,0,0,0,3,0
alfworld,gemini-flash,OOD,1,062,6,8,24,0,13,0,0,0,3,0
alfworld,gemini-flash,OOD,1,062,6,6,24,0,13,0,0,0,3,0
alfworld,gemini-flash,OOD,1,062,6,4,24,0,13,0,0,0,3,0
alfworld,gemini-flash,OOD,1,062,6,2,24,0,13,0,0,0,3,0
alfworld,gemini-flash,OOD,1,062,8,10,26,1,2,1,1,1,1,0
alfworld,gemini-flash,OOD,1,062,8,8,26,1,2,1,1,1,1,0
alfworld,gemini-flash,OOD,1,062,8,6,26,1,2,1,1,1,1,0
alfworld,gemini-flash,OOD,1,062,8,4,26,1,2,1,1,1,1,0
alfworld,gemini-flash,OOD,1,062,8,2,26,1,2,1,1,1,1,0
alfworld,gemini-flash,OOD,1,062,10,10,24,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,062,10,8,24,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,062,10,6,24,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,062,10,4,24,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,062,10,2,24,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,062,12,10,27,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,062,12,8,27,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,062,12,6,27,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,062,12,4,27,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,062,12,2,27,0,4,0,0,0,2,0
alfworld,gemini-flash,OOD,1,062,17,10,26,0,26,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,17,8,26,0,26,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,17,6,26,0,26,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,17,4,26,0,26,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,17,2,26,0,26,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,18,10,26,1,26,1,1,1,5,0
alfworld,gemini-flash,OOD,1,062,18,8,26,1,26,1,1,1,5,0
alfworld,gemini-flash,OOD,1,062,18,6,26,1,26,1,1,1,5,0
alfworld,gemini-flash,OOD,1,062,18,4,26,1,26,1,1,1,5,0
alfworld,gemini-flash,OOD,1,062,18,2,26,1,26,1,1,1,5,0
alfworld,gemini-flash,OOD,1,062,19,10,30,1,30,10,1,1,5,4
alfworld,gemini-flash,OOD,1,062,19,8,30,1,30,8,1,1,5,3
alfworld,gemini-flash,OOD,1,062,19,6,30,1,30,6,1,1,5,2
alfworld,gemini-flash,OOD,1,062,19,4,30,1,30,4,1,1,5,2
alfworld,gemini-flash,OOD,1,062,19,2,30,0,30,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,20,10,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,20,8,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,20,6,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,20,4,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,20,2,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,062,22,10,7,1,7,7,0,0,3,3
alfworld,gemini-flash,OOD,1,062,22,8,7,1,7,7,0,0,3,3
alfworld,gemini-flash,OOD,1,062,22,6,7,1,7,6,1,1,3,3
alfworld,gemini-flash,OOD,1,062,22,4,7,0,7,0,0,0,3,0
alfworld,gemini-flash,OOD,1,062,22,2,7,0,7,0,0,0,3,0
alfworld,gemini-flash,OOD,1,062,23,10,2,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,062,23,8,2,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,062,23,6,2,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,062,23,4,2,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,062,23,2,2,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,063,0,10,26,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,063,0,8,26,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,063,0,6,26,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,063,0,4,26,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,063,0,2,26,1,3,2,1,1,2,1
alfworld,gemini-flash,OOD,1,063,1,10,10,1,10,10,0,0,4,4
alfworld,gemini-flash,OOD,1,063,1,8,10,1,10,8,1,1,4,3
alfworld,gemini-flash,OOD,1,063,1,6,10,0,10,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,1,4,10,0,10,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,1,2,10,0,10,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,3,10,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,063,3,8,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,063,3,6,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,063,3,4,13,1,6,4,1,1,3,2
alfworld,gemini-flash,OOD,1,063,3,2,13,1,6,2,1,1,3,1
alfworld,gemini-flash,OOD,1,063,5,10,25,0,25,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,5,8,25,0,25,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,5,6,25,0,25,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,5,4,25,0,25,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,5,2,25,0,25,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,6,10,26,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,063,6,8,26,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,063,6,6,26,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,063,6,4,26,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,063,6,2,26,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,063,7,10,26,1,11,10,1,1,3,3
alfworld,gemini-flash,OOD,1,063,7,8,26,1,11,8,1,1,3,3
alfworld,gemini-flash,OOD,1,063,7,6,26,1,11,6,1,1,3,3
alfworld,gemini-flash,OOD,1,063,7,4,26,1,11,4,1,1,3,2
alfworld,gemini-flash,OOD,1,063,7,2,26,1,11,2,1,1,3,1
alfworld,gemini-flash,OOD,1,063,9,10,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,9,8,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,9,6,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,9,4,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,9,2,24,0,24,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,11,10,24,1,24,10,1,1,4,3
alfworld,gemini-flash,OOD,1,063,11,8,24,0,24,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,11,6,24,0,24,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,11,4,24,0,24,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,11,2,24,0,24,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,12,10,23,0,23,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,12,8,23,0,23,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,12,6,23,0,23,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,12,4,23,0,23,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,12,2,23,0,23,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,13,10,13,0,13,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,13,8,13,0,13,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,13,6,13,0,13,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,13,4,13,0,13,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,13,2,13,0,13,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,14,10,26,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,063,14,8,26,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,063,14,6,26,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,063,14,4,26,1,6,4,1,1,3,2
alfworld,gemini-flash,OOD,1,063,14,2,26,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,063,15,10,27,0,27,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,15,8,27,0,27,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,15,6,27,0,27,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,15,4,27,0,27,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,15,2,27,0,27,0,0,0,4,0
alfworld,gemini-flash,OOD,1,063,16,10,27,0,27,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,16,8,27,0,27,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,16,6,27,0,27,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,16,4,27,0,27,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,16,2,27,0,27,0,0,0,5,0
alfworld,gemini-flash,OOD,1,063,17,10,27,1,4,1,1,1,2,0
alfworld,gemini-flash,OOD,1,063,17,8,27,1,4,1,1,1,2,0
alfworld,gemini-flash,OOD,1,063,17,6,27,1,4,1,1,1,2,0
alfworld,gemini-flash,OOD,1,063,17,4,27,1,4,1,1,1,2,0
alfworld,gemini-flash,OOD,1,063,17,2,27,1,4,1,1,1,2,0
alfworld,gemini-flash,OOD,1,063,18,10,9,1,9,9,0,0,3,3
alfworld,gemini-flash,OOD,1,063,18,8,9,1,9,8,1,0,3,3
alfworld,gemini-flash,OOD,1,063,18,6,9,1,9,6,1,0,3,3
alfworld,gemini-flash,OOD,1,063,18,4,9,1,9,4,1,1,3,2
alfworld,gemini-flash,OOD,1,063,18,2,9,1,9,2,1,1,3,1
alfworld,gemini-flash,OOD,1,063,19,10,24,1,8,8,0,0,3,3
alfworld,gemini-flash,OOD,1,063,19,8,24,1,8,8,0,0,3,3
alfworld,gemini-flash,OOD,1,063,19,6,24,0,8,0,0,0,3,0
alfworld,gemini-flash,OOD,1,063,19,4,24,0,8,0,0,0,3,0
alfworld,gemini-flash,OOD,1,063,19,2,24,0,8,0,0,0,3,0
alfworld,gemini-flash,OOD,1,063,21,10,25,1,3,1,1,1,1,0
alfworld,gemini-flash,OOD,1,063,21,8,25,1,3,1,1,1,1,0
alfworld,gemini-flash,OOD,1,063,21,6,25,1,3,1,1,1,1,0
alfworld,gemini-flash,OOD,1,063,21,4,25,1,3,1,1,1,1,0
alfworld,gemini-flash,OOD,1,063,21,2,25,1,3,1,1,1,1,0
alfworld,gemini-flash,OOD,1,064,0,10,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,064,0,8,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,064,0,6,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,064,0,4,13,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,0,2,13,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,1,10,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,1,8,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,1,6,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,1,4,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,1,2,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,2,10,15,1,6,6,0,0,2,2
alfworld,gemini-flash,OOD,1,064,2,8,15,1,6,6,0,0,2,2
alfworld,gemini-flash,OOD,1,064,2,6,15,1,6,6,0,0,2,2
alfworld,gemini-flash,OOD,1,064,2,4,15,0,6,0,0,0,2,0
alfworld,gemini-flash,OOD,1,064,2,2,15,0,6,0,0,0,2,0
alfworld,gemini-flash,OOD,1,064,3,10,14,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,064,3,8,14,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,064,3,6,14,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,064,3,4,14,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,064,3,2,14,1,3,2,1,1,2,1
alfworld,gemini-flash,OOD,1,064,4,10,12,1,12,10,1,0,3,3
alfworld,gemini-flash,OOD,1,064,4,8,12,1,12,8,1,0,3,3
alfworld,gemini-flash,OOD,1,064,4,6,12,0,12,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,4,4,12,0,12,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,4,2,12,0,12,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,6,10,13,1,7,7,0,0,3,3
alfworld,gemini-flash,OOD,1,064,6,8,13,1,7,7,0,0,3,3
alfworld,gemini-flash,OOD,1,064,6,6,13,1,7,6,1,0,3,3
alfworld,gemini-flash,OOD,1,064,6,4,13,1,7,4,1,1,3,2
alfworld,gemini-flash,OOD,1,064,6,2,13,0,7,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,7,10,11,0,11,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,7,8,11,0,11,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,7,6,11,0,11,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,7,4,11,0,11,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,7,2,11,0,11,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,8,10,15,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,064,8,8,15,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,064,8,6,15,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,064,8,4,15,0,5,0,0,0,2,0
alfworld,gemini-flash,OOD,1,064,8,2,15,0,5,0,0,0,2,0
alfworld,gemini-flash,OOD,1,064,9,10,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,064,9,8,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,064,9,6,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,064,9,4,13,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,9,2,13,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,064,10,10,15,1,15,10,1,1,4,3
alfworld,gemini-flash,OOD,1,064,10,8,15,1,15,8,1,1,4,3
alfworld,gemini-flash,OOD,1,064,10,6,15,1,15,6,1,1,4,3
alfworld,gemini-flash,OOD,1,064,10,4,15,1,15,4,1,1,4,2
alfworld,gemini-flash,OOD,1,064,10,2,15,1,15,2,1,1,4,1
alfworld,gemini-flash,OOD,1,064,11,10,12,0,12,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,11,8,12,0,12,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,11,6,12,0,12,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,11,4,12,0,12,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,11,2,12,0,12,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,13,10,15,1,15,3,1,1,4,0
alfworld,gemini-flash,OOD,1,064,13,8,15,1,15,3,1,1,4,0
alfworld,gemini-flash,OOD,1,064,13,6,15,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,13,4,15,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,13,2,15,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,16,10,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,064,16,8,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,064,16,6,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,064,16,4,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,064,16,2,4,0,4,0,0,0,2,0
alfworld,gemini-flash,OOD,1,064,17,10,14,1,14,10,1,1,4,3
alfworld,gemini-flash,OOD,1,064,17,8,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,17,6,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,17,4,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,17,2,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,064,18,10,8,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,064,18,8,8,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,064,18,6,8,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,064,18,4,8,1,5,4,1,0,2,2
alfworld,gemini-flash,OOD,1,064,18,2,8,0,5,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,0,10,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,065,0,8,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,065,0,6,13,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,065,0,4,13,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,065,0,2,13,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,065,1,10,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,1,8,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,1,6,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,1,4,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,1,2,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,3,10,14,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,065,3,8,14,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,065,3,6,14,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,065,3,4,14,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,065,3,2,14,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,065,5,10,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,5,8,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,5,6,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,5,4,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,5,2,4,0,4,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,6,10,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,6,8,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,6,6,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,6,4,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,6,2,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,7,10,8,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,7,8,8,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,7,6,8,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,7,4,8,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,7,2,8,1,4,2,1,1,2,1
alfworld,gemini-flash,OOD,1,065,11,10,15,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,065,11,8,15,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,065,11,6,15,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,065,11,4,15,0,5,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,11,2,15,0,5,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,13,10,10,1,10,10,0,0,3,3
alfworld,gemini-flash,OOD,1,065,13,8,10,1,10,8,1,1,3,3
alfworld,gemini-flash,OOD,1,065,13,6,10,1,10,6,1,1,3,2
alfworld,gemini-flash,OOD,1,065,13,4,10,0,10,0,0,0,3,0
alfworld,gemini-flash,OOD,1,065,13,2,10,0,10,0,0,0,3,0
alfworld,gemini-flash,OOD,1,065,15,10,5,1,5,5,0,0,3,3
alfworld,gemini-flash,OOD,1,065,15,8,5,1,5,5,0,0,3,3
alfworld,gemini-flash,OOD,1,065,15,6,5,1,5,5,0,0,3,3
alfworld,gemini-flash,OOD,1,065,15,4,5,0,5,0,0,0,3,0
alfworld,gemini-flash,OOD,1,065,15,2,5,0,5,0,0,0,3,0
alfworld,gemini-flash,OOD,1,065,16,10,14,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,16,8,14,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,16,6,14,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,16,4,14,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,16,2,14,0,4,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,18,10,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,18,8,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,18,6,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,18,4,4,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,18,2,4,0,4,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,20,10,16,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,065,20,8,16,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,065,20,6,16,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,065,20,4,16,1,5,4,1,1,2,2
alfworld,gemini-flash,OOD,1,065,20,2,16,0,5,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,22,10,15,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,22,8,15,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,22,6,15,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,22,4,15,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,22,2,15,0,15,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,24,10,14,1,14,10,1,1,4,3
alfworld,gemini-flash,OOD,1,065,24,8,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,24,6,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,24,4,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,24,2,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,065,25,10,11,1,7,7,0,0,3,3
alfworld,gemini-flash,OOD,1,065,25,8,11,1,7,7,0,0,3,3
alfworld,gemini-flash,OOD,1,065,25,6,11,1,7,4,1,1,3,2
alfworld,gemini-flash,OOD,1,065,25,4,11,1,7,4,1,1,3,2
alfworld,gemini-flash,OOD,1,065,25,2,11,1,7,1,1,1,3,0
alfworld,gemini-flash,OOD,1,065,26,10,15,1,3,3,0,0,1,1
alfworld,gemini-flash,OOD,1,065,26,8,15,1,3,3,0,0,1,1
alfworld,gemini-flash,OOD,1,065,26,6,15,1,3,3,0,0,1,1
alfworld,gemini-flash,OOD,1,065,26,4,15,1,3,3,0,0,1,1
alfworld,gemini-flash,OOD,1,065,26,2,15,1,3,2,1,0,1,1
alfworld,gemini-flash,OOD,1,065,28,10,7,1,7,7,0,0,2,2
alfworld,gemini-flash,OOD,1,065,28,8,7,1,7,7,0,0,2,2
alfworld,gemini-flash,OOD,1,065,28,6,7,1,7,6,1,1,2,2
alfworld,gemini-flash,OOD,1,065,28,4,7,0,7,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,28,2,7,0,7,0,0,0,2,0
alfworld,gemini-flash,OOD,1,065,29,10,13,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,29,8,13,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,29,6,13,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,29,4,13,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,065,29,2,13,0,4,0,0,0,2,0
alfworld,gemini-flash,OOD,1,066,0,10,14,1,7,7,0,0,3,3
alfworld,gemini-flash,OOD,1,066,0,8,14,1,7,7,0,0,3,3
alfworld,gemini-flash,OOD,1,066,0,6,14,1,7,6,1,0,3,3
alfworld,gemini-flash,OOD,1,066,0,4,14,0,7,0,0,0,3,0
alfworld,gemini-flash,OOD,1,066,0,2,14,0,7,0,0,0,3,0
alfworld,gemini-flash,OOD,1,066,1,10,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,066,1,8,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,066,1,6,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,066,1,4,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,066,1,2,14,0,14,0,0,0,4,0
alfworld,gemini-flash,OOD,1,066,5,10,11,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,066,5,8,11,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,066,5,6,11,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,066,5,4,11,1,3,3,0,0,2,2
alfworld,gemini-flash,OOD,1,066,5,2,11,0,3,0,0,0,2,0
alfworld,gemini-flash,OOD,1,067,0,10,8,1,5,5,0,0,3,3
alfworld,gemini-flash,OOD,1,067,0,8,8,1,5,5,0,0,3,3
alfworld,gemini-flash,OOD,1,067,0,6,8,1,5,5,0,0,3,3
alfworld,gemini-flash,OOD,1,067,0,4,8,1,5,4,1,1,3,2
alfworld,gemini-flash,OOD,1,067,0,2,8,0,5,0,0,0,3,0
alfworld,gemini-flash,OOD,1,067,2,10,15,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,067,2,8,15,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,067,2,6,15,1,6,6,0,0,3,3
alfworld,gemini-flash,OOD,1,067,2,4,15,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,067,2,2,15,0,6,0,0,0,3,0
alfworld,gemini-flash,OOD,1,067,3,10,13,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,067,3,8,13,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,067,3,6,13,1,5,5,0,0,2,2
alfworld,gemini-flash,OOD,1,067,3,4,13,1,5,4,1,0,2,2
alfworld,gemini-flash,OOD,1,067,3,2,13,1,5,2,1,1,2,1
alfworld,gemini-flash,OOD,1,067,4,10,14,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,067,4,8,14,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,067,4,6,14,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,067,4,4,14,1,4,4,0,0,2,2
alfworld,gemini-flash,OOD,1,067,4,2,14,1,4,2,1,1,2,1
alfworld,gemini-flash,OOD,1,067,5,10,15,1,7,5,1,0,2,2
alfworld,gemini-flash,OOD,1,067,5,8,15,1,7,5,1,0,2,2
alfworld,gemini-flash,OOD,1,067,5,6,15,1,7,5,1,0,2,2
alfworld,gemini-flash,OOD,1,067,5,4,15,1,7,4,1,0,2,2
alfworld,gemini-flash,OOD,1,067,5,2,15,1,7,2,1,1,2,1
alfworld,gemini-flash,OOD,1,067,7,10,15,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,067,7,8,15,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,067,7,6,15,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,067,7,4,15,1,2,2,0,0,1,1
alfworld,gemini-flash,OOD,1,067,7,2,15,1,2,2,0,0,1,1
